id,name_clean,name_last_first,name_key,country_clean,country_key,appearance_count,years,medals_by_year,rank_averages_by_year,percentiles_by_year,contestant_ids,name_variants,country_variants
1125,Minseo Kim,"Kim, Minseo",minseo kim,Republic of Korea,republic of korea,1,2017,2017:Bronze,2017:102,2017:0.6588628763,KOR2D01,,Republic of Korea
1126,Minsu Jung,"Jung, Minsu",minsu jung,Republic of Korea,republic of korea,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,KOR2E03,,Republic of Korea
1127,Minsu Kim,"Kim, Minsu",minsu kim,Republic of Korea,republic of korea,1,2015,2015:Merit,2015:126,2015:0.5909090909,KOR2C01,,Republic of Korea
1128,Myoungjin Seo,"Seo, Myoungjin",myoungjin seo,Republic of Korea,republic of korea,2,2013;2014,2013:Bronze;2014:Silver,2013:77.5;2014:39,2013:0.7363945578;2014:0.8792569659,;KOR2H02,Myongjin Seo,Republic of Korea
1129,Narin Choi,"Choi, Narin",narin choi,Republic of Korea,republic of korea,1,2014,2014:Merit,2014:135,2014:0.5820433437,KOR2B01,,Republic of Korea
1130,Sanghee Jeong,"Jeong, Sanghee",sanghee jeong,Republic of Korea,republic of korea,1,2023,2023:Merit,2023:186,2023:0.3961038961,KOR2B-P03,,Republic of Korea
1131,Sangjun Ko,"Ko, Sangjun",sangjun ko,Republic of Korea,republic of korea,1,2014,2014:Merit,2014:185.5,2014:0.4256965944,KOR2F04,,Republic of Korea
1132,Sangwon Hong,"Hong, Sangwon",sangwon hong,Republic of Korea,republic of korea,1,2017,2017:Merit,2017:162,2017:0.4581939799,KOR2A04,,Republic of Korea
1133,Se-Been Bok,"Bok, Se-Been",se been bok,Republic of Korea,republic of korea,1,2021,2021:Merit,2021:136.5,2021:0.5625,KOR2D-P03,,Republic of Korea
1134,Seochang Choi,"Choi, Seochang",seochang choi,Republic of Korea,republic of korea,1,2017,2017:Merit,2017:162,2017:0.4581939799,KOR2C02,,Republic of Korea
1135,Seojun Kim,"Kim, Seojun",seojun kim,Republic of Korea,republic of korea,2,2022;2023,2022:Merit;2023:Gold,2022:201.5;2023:16.5,2022:0.3003472222;2023:0.9464285714,KOR2B-P02;KOR2A-P04,,Republic of Korea
1136,Seoyoung Kim,"Kim, Seoyoung",seoyoung kim,Republic of Korea,republic of korea,2,2021;2022,2021:Merit;2022:Merit,2021:193;2022:131,2021:0.3814102564;2022:0.5451388889,KOR2A-P04;KOR2B-P01,Seo Young Kim,Republic of Korea
1137,Seungchan Lee,"Lee, Seungchan",seungchan lee,Republic of Korea,republic of korea,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Republic of Korea
1138,Seungheon Lee,"Lee, Seungheon",seungheon lee,Republic of Korea,republic of korea,1,2015,2015:Merit,2015:198,2015:0.3571428571,KOR2D02,,Republic of Korea
1139,Seungho Kang,"Kang, Seungho",seungho kang,Republic of Korea,republic of korea,1,2014,2014:Gold,2014:1.5,2014:0.9953560372,KOR2A02,,Republic of Korea
1140,Seungmin Park,"Park, Seungmin",seungmin park,Republic of Korea,republic of korea,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,KOR2C02,,Republic of Korea
1141,So-Yoon Lee,"Lee, So-Yoon",so yoon lee,Republic of Korea,republic of korea,1,2023,2023:Merit,2023:220,2023:0.2857142857,KOR2C-P04,,Republic of Korea
1142,Sooah Choi,"Choi, Sooah",sooah choi,Republic of Korea,republic of korea,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,KOR2L02,,Republic of Korea
1143,Sumin Lee,"Lee, Sumin",sumin lee,Republic of Korea,republic of korea,1,2014,2014:Merit,2014:185.5,2014:0.4256965944,KOR2L01,,Republic of Korea
1144,Taewoo Kang,"Kang, Taewoo",taewoo kang,Republic of Korea,republic of korea,1,2023,2023:Bronze,2023:78,2023:0.7467532468,KOR2B-P01,,Republic of Korea
1145,Taeyeong Kang,"Kang, Taeyeong",taeyeong kang,Republic of Korea,republic of korea,1,2023,2023:Gold,2023:2.5,2023:0.9918831169,KOR2A-P03,,Republic of Korea
1146,Ukjin Kim,"Kim, Ukjin",ukjin kim,Republic of Korea,republic of korea,1,2014,2014:Silver,2014:39,2014:0.8792569659,KOR2J04,,Republic of Korea
1147,Yechan Jeong,"Jeong, Yechan",yechan jeong,Republic of Korea,republic of korea,1,2023,2023:Gold,2023:2.5,2023:0.9918831169,KOR2A-P01,,Republic of Korea
1148,Yejin Choi,"Choi, Yejin",yejin choi,Republic of Korea,republic of korea,1,2014,2014:Merit,2014:164.5,2014:0.4907120743,KOR2C04,,Republic of Korea
1149,Yeonho Park,"Park, Yeonho",yeonho park,Republic of Korea,republic of korea,2,2021;2022,2021:Silver;2022:Silver,2021:38;2022:21.5,2021:0.8782051282;2022:0.9253472222,KOR2A-P01;KOR2A-P03,Yeon Ho Park,Republic of Korea
1150,Yeonseok Lee,"Lee, Yeonseok",yeonseok lee,Republic of Korea,republic of korea,1,2013,2013:Silver,2013:54.5,2013:0.8146258503,,,Republic of Korea
1151,Yijoon Park,"Park, Yijoon",yijoon park,Republic of Korea,republic of korea,1,2022,2022:Silver,2022:51,2022:0.8229166667,KOR2C-P01,,Republic of Korea
1152,Yo-Ha Kim,"Kim, Yo-Ha",yo ha kim,Republic of Korea,republic of korea,1,2021,2021:Merit,2021:136.5,2021:0.5625,KOR2D-P02,,Republic of Korea
1153,Yoonchan Ko,"Ko, Yoonchan",yoonchan ko,Republic of Korea,republic of korea,1,2023,2023:Silver,2023:32.5,2023:0.8944805195,KOR2B-P04,,Republic of Korea
1154,Agnes Munteanu,"Munteanu, Agnes",agnes munteanu,Romania,romania,2,2021;2022,2021:Merit;2022:Merit,2021:193;2022:131,2021:0.3814102564;2022:0.5451388889,ROU2A-P03;ROU2A-P03,,Romania
1155,Alex-Florin Oprea,"Oprea, Alex-Florin",alex florin oprea,Romania,romania,2,2021;2022,2021:Gold;2022:Silver,2021:10;2022:21.5,2021:0.9679487179;2022:0.9253472222,ROU2B-P01;ROU2B-P03,Alex Florin Oprea,Romania
1156,Alexandra Lapusneanu,"Lapusneanu, Alexandra",alexandra lapusneanu,Romania,romania,2,2021;2022,2021:Bronze;2022:Bronze,2021:112.5;2022:75,2021:0.6394230769;2022:0.7395833333,ROU2B-P02;ROU2B-P01,,Romania
1157,Alexandru Ilie,"Ilie, Alexandru",alexandru ilie,Romania,romania,1,2017,2017:Merit,2017:162,2017:0.4581939799,ROU2A02,,Romania
1158,Alexia-Ioana Soroceanu,"Soroceanu, Alexia-Ioana",alexia ioana soroceanu,Romania,romania,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,ROU2B04,,Romania
1159,Ana Alexia Grădinaru,"Grădinaru, Ana Alexia",ana alexia gradinaru,Romania,romania,1,2015,2015:Merit,2015:126,2015:0.5909090909,ROU2A03,,Romania
1160,Ana Tudora,"Tudora, Ana",ana tudora,Romania,romania,1,2021,2021:Merit,2021:136.5,2021:0.5625,ROU2B-P03,,Romania
1161,Andreea Musat,"Musat, Andreea",andreea musat,Romania,romania,1,2021,2021:Merit,2021:163,2021:0.4775641026,ROU2A-P02,,Romania
1162,Andreea Ristescu,"Ristescu, Andreea",andreea ristescu,Romania,romania,1,2021,2021:Bronze,2021:72,2021:0.7692307692,IGT2A-P03,,Romania
1163,Andrei Atomulesei,"Atomulesei, Andrei",andrei atomulesei,Romania,romania,1,2019,2019:Merit,2019:131,2019:0.4862745098,ROU2B01,,Romania
1164,Andrei Nemtisor,"Nemtisor, Andrei",andrei nemtisor,Romania,romania,1,2023,2023:Bronze,2023:78,2023:0.7467532468,ROU2B-P04,,Romania
1165,Andrei Razvan Damoc,"Damoc, Andrei Razvan",andrei razvan damoc,Romania,romania,1,2022,2022:Bronze,2022:102.5,2022:0.6440972222,ROU2B-P02,,Romania
1166,Bianca Petrescu,"Petrescu, Bianca",bianca petrescu,Romania,romania,1,2013,2013:Merit,2013:126.5,2013:0.5697278912,,,Romania
1167,Bogdan-Stelian Duminică,"Duminică, Bogdan-Stelian",bogdan stelian duminica,Romania,romania,2,2017;2018,2017:Bronze;2018:Gold,2017:102;2018:21.5,2017:0.6588628763;2018:0.9315286624,ROU2A01;ROU2A01,Bogdan Duminica;Bogdan-Stelian Duminica,Romania
1168,Ciprian Prohozescu,"Prohozescu, Ciprian",ciprian prohozescu,Romania,romania,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,,Romania
1169,Corina-Anamaria Bunău,"Bunău, Corina-Anamaria",corina anamaria bunau,Romania,romania,1,2021,2021:Bronze,2021:72,2021:0.7692307692,ROU2A-P04,Corina Anamaria Bunau,Romania
1170,Cristian-Dimitrie Caba,"Caba, Cristian-Dimitrie",cristian dimitrie caba,Romania,romania,1,2017,2017:Bronze,2017:76,2017:0.745819398,ROU2B01,,Romania
1171,Dana-Georgiana Merticariu,"Merticariu, Dana-Georgiana",dana georgiana merticariu,Romania,romania,1,2019,2019:Bronze,2019:87,2019:0.6588235294,ROU2B02,,Romania
1172,David Andrei Istrate,"Istrate, David Andrei",david andrei istrate,Romania,romania,1,2023,2023:Merit,2023:186,2023:0.3961038961,ROU2A-P04,,Romania
1173,David Asandoaie,"Asandoaie, David",david asandoaie,Romania,romania,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Romania
1174,David-Ionut Irimia,"Irimia, David-Ionut",david ionut irimia,Romania,romania,1,2023,2023:Bronze,2023:109,2023:0.6461038961,ROU2A-P01,,Romania
1175,Ilinca Ruxandra Radu,"Radu, Ilinca Ruxandra",ilinca ruxandra radu,Romania,romania,2,2022;2023,2022:Merit;2023:Silver,2022:166;2023:55,2022:0.4236111111;2023:0.8214285714,ROU2B-P04;IGT2A-P01,Ilinca Rucsandra Radu,Romania
1176,Ioana Maria Popa,"Popa, Ioana Maria",ioana maria popa,Romania,romania,1,2013,2013:Merit,2013:126.5,2013:0.5697278912,,,Romania
1177,Iuliana Ioana Nistor,"Nistor, Iuliana Ioana",iuliana ioana nistor,Romania,romania,1,2023,2023:Merit,2023:186,2023:0.3961038961,ROU2B-P01,,Romania
1178,Iustin Bisog,"Bisog, Iustin",iustin bisog,Romania,romania,1,2023,2023:Merit,2023:157,2023:0.4902597403,ROU2A-P02,,Romania
1179,Maria Alexandra Sara Ciucu,"Ciucu, Maria Alexandra Sara",maria alexandra sara ciucu,Romania,romania,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,ROU2A-P04,,Romania
1180,Maria Andreea Alexa,"Alexa, Maria Andreea",maria andreea alexa,Romania,romania,1,2023,2023:Merit,2023:220,2023:0.2857142857,ROU2B-P02,,Romania
1181,Maria Avîrvărei,"Avîrvărei, Maria",maria avirvarei,Romania,romania,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,ROU2A02,,Romania
1182,Maria Otilia Casuneanu,"Casuneanu, Maria Otilia",maria otilia casuneanu,Romania,romania,1,2015,2015:Merit,2015:161.5,2015:0.4756493506,ROU2B02,,Romania
1183,Maria-Bianca Fira,"Fira, Maria-Bianca",maria bianca fira,Romania,romania,1,2021,2021:Bronze,2021:112.5,2021:0.6394230769,ROU2A-P01,,Romania
1184,Matei Bogdan Plescan,"Plescan, Matei Bogdan",matei bogdan plescan,Romania,romania,1,2017,2017:Bronze,2017:76,2017:0.745819398,ROU2B04,,Romania
1185,Matei Dinu,"Dinu, Matei",matei dinu,Romania,romania,1,2019,2019:Merit,2019:131,2019:0.4862745098,ROU2B03,,Romania
1186,Matei Dumitrescu,"Dumitrescu, Matei",matei dumitrescu,Romania,romania,1,2018,2018:Silver,2018:37.5,2018:0.8805732484,ROU2A03,,Romania
1187,Mihai Hogaş,"Hogaş, Mihai",mihai hogas,Romania,romania,1,2019,2019:Merit,2019:131,2019:0.4862745098,ROU2A01,,Romania
1188,Mălina Elena Constantinescu,"Constantinescu, Mălina Elena",malina elena constantinescu,Romania,romania,1,2015,2015:Silver,2015:58,2015:0.8116883117,ROU2A01,,Romania
1189,Nicolae Timofte,"Timofte, Nicolae",nicolae timofte,Romania,romania,1,2017,2017:Merit,2017:162,2017:0.4581939799,ROU2A04,,Romania
1190,Oana Boamfa,"Boamfa, Oana",oana boamfa,Romania,romania,1,2023,2023:Merit,2023:157,2023:0.4902597403,ROU2B-P03,,Romania
1191,Razvan Lisa,"Lisa, Razvan",razvan lisa,Romania,romania,1,2017,2017:Bronze,2017:102,2017:0.6588628763,ROU2A03,,Romania
1192,Robert Isepciuc,"Isepciuc, Robert",robert isepciuc,Romania,romania,1,2022,2022:Merit,2022:166,2022:0.4236111111,ROU2A-P02,,Romania
1193,Răzvan Andrei Morariu,"Morariu, Răzvan Andrei",razvan andrei morariu,Romania,romania,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,Razvan Morariu,Romania
1194,Sabina Malina Gradinariu,"Gradinariu, Sabina Malina",sabina malina gradinariu,Romania,romania,1,2015,2015:Merit,2015:126,2015:0.5909090909,ROU2B03,,Romania
1195,Smaranda Morosanu,"Morosanu, Smaranda",smaranda morosanu,Romania,romania,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,,Romania
1196,Stefan Dan,"Dan, Stefan",stefan dan,Romania,romania,1,2015,2015:Merit,2015:126,2015:0.5909090909,ROU2B01,,Romania
1197,Victor Solcanu,"Solcanu, Victor",victor solcanu,Romania,romania,1,2021,2021:Merit,2021:193,2021:0.3814102564,ROU2B-P04,,Romania
1198,Vlad Ioan Ciocarlan,"Ciocarlan, Vlad Ioan",vlad ioan ciocarlan,Romania,romania,1,2015,2015:Merit,2015:198,2015:0.3571428571,ROU2B04,,Romania
1199,Vlad Tuchilus,"Tuchilus, Vlad",vlad tuchilus,Romania,romania,1,2013,2013:Silver,2013:54.5,2013:0.8146258503,,,Romania
1200,Ștefan Blăjuți,"Blăjuți, Ștefan",stefan blajuti,Romania,romania,1,2015,2015:Merit,2015:198,2015:0.3571428571,ROU2A04,,Romania
1201,Alexandr Knyazev,"Knyazev, Alexandr",alexandr knyazev,Russian Federation,russian federation,1,2021,2021:Merit,2021:163,2021:0.4775641026,RUS2A-P01,,Russian Federation
1202,Arseniy Yenatskiy,"Yenatskiy, Arseniy",arseniy yenatskiy,Russian Federation,russian federation,2,2022;2023,2022:Merit;2023:Bronze,2022:166;2023:109,2022:0.4236111111;2023:0.6461038961,RUS2B-P02;RUS2A-P01,Arseny Yenatsky,Russian Federation
1203,Artyom Ampilogov,"Ampilogov, Artyom",artyom ampilogov,Russian Federation,russian federation,2,2022;2023,2022:Merit;2023:Merit,2022:166;2023:157,2022:0.4236111111;2023:0.4902597403,RUS2B-P03;RUS2A-P02,,Russian Federation
1204,Dmitry Tregubov,"Tregubov, Dmitry",dmitry tregubov,Russian Federation,russian federation,1,2022,2022:Merit,2022:131,2022:0.5451388889,RUS2A-P04,,Russian Federation
1205,Gataullin Ranel,"Ranel, Gataullin",gataullin ranel,Russian Federation,russian federation,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,RUS2B03,,Russian Federation
1206,Ivan Safonov,"Safonov, Ivan",ivan safonov,Russian Federation,russian federation,1,2013,2013:Bronze,2013:77.5,2013:0.7363945578,,Safonov Ivan,Russian Federation
1207,Ivan Safonov,"Safonov, Ivan",ivan safonov,Russian Federation,russian federation,1,2023,2023:Merit,2023:157,2023:0.4902597403,RUS2A-P04,,Russian Federation
1208,Kashirin Vladimir,"Vladimir, Kashirin",kashirin vladimir,Russian Federation,russian federation,1,2013,2013:Merit,2013:126.5,2013:0.5697278912,,,Russian Federation
1209,Levin Lev,"Lev, Levin",levin lev,Russian Federation,russian federation,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,Russian Federation
1210,Lifar Egor,"Egor, Lifar",lifar egor,Russian Federation,russian federation,1,2013,2013:Merit,2013:155.5,2013:0.4710884354,,,Russian Federation
1211,Migrin Victor,"Victor, Migrin",migrin victor,Russian Federation,russian federation,1,2013,2013:Silver,2013:33,2013:0.887755102,,,Russian Federation
1212,Milshin Vladislav,"Vladislav, Milshin",milshin vladislav,Russian Federation,russian federation,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,Russian Federation
1213,Oleinik Ivan,"Ivan, Oleinik",oleinik ivan,Russian Federation,russian federation,1,2013,2013:Silver,2013:33,2013:0.887755102,,,Russian Federation
1214,Polivin Nikita,"Nikita, Polivin",polivin nikita,Russian Federation,russian federation,1,2018,2018:Bronze,2018:96.5,2018:0.6926751592,RUS2B01,,Russian Federation
1215,Roman Kravchenko,"Kravchenko, Roman",roman kravchenko,Russian Federation,russian federation,1,2021,2021:Bronze,2021:92.5,2021:0.703525641,RUS2A-P04,,Russian Federation
1216,Roman Vakhrushev,"Vakhrushev, Roman",roman vakhrushev,Russian Federation,russian federation,2,2022;2023,2022:Merit;2023:Merit,2022:201.5;2023:186,2022:0.3003472222;2023:0.3961038961,RUS2A-P03;RUS2A-P03,,Russian Federation
1217,Shakhrudin Gadjiyev,"Gadjiyev, Shakhrudin",shakhrudin gadjiyev,Russian Federation,russian federation,1,2021,2021:Merit,2021:136.5,2021:0.5625,RUS2A-P03,,Russian Federation
1218,Sharafetdinova Galiia,"Galiia, Sharafetdinova",sharafetdinova galiia,Russian Federation,russian federation,1,2018,2018:Bronze,2018:96.5,2018:0.6926751592,RUS2C01,,Russian Federation
1219,Siraev Robert,"Robert, Siraev",siraev robert,Russian Federation,russian federation,1,2018,2018:Bronze,2018:96.5,2018:0.6926751592,RUS2B04,,Russian Federation
1220,Tolokno Izabella,"Izabella, Tolokno",tolokno izabella,Russian Federation,russian federation,1,2013,2013:Bronze,2013:101,2013:0.656462585,,,Russian Federation
1221,Viktor Sharov,"Sharov, Viktor",viktor sharov,Russian Federation,russian federation,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,RUS2A-P02,,Russian Federation
1222,Vladimir Oginsky,"Oginsky, Vladimir",vladimir oginsky,Russian Federation,russian federation,1,2022,2022:Gold,2022:6,2022:0.9791666667,RUS2A-P01,,Russian Federation
1223,Yaroslav Takhmazyan,"Takhmazyan, Yaroslav",yaroslav takhmazyan,Russian Federation,russian federation,2,2021;2022,2021:Merit;2022:Merit,2021:193;2022:166,2021:0.3814102564;2022:0.4236111111,RUS2A-P02;RUS2B-P01,,Russian Federation
1224,Choo Ray Low,"Low, Choo Ray",choo ray low,Singapore,singapore,1,2015,2015:Gold,2015:2.5,2015:0.9918831169,SIN2A02,,Singapore
1225,Darren Teck Woon Lim,"Lim, Darren Teck Woon",darren teck woon lim,Singapore,singapore,1,2014,2014:Gold,2014:20.5,2014:0.9365325077,SIN2A04,,Singapore
1226,Kin Hern Tan,"Tan, Kin Hern",kin hern tan,Singapore,singapore,1,2014,2014:Gold,2014:20.5,2014:0.9365325077,SIN2A03,,Singapore
1227,Timothy Li Xiong Ho,"Ho, Timothy Li Xiong",timothy li xiong ho,Singapore,singapore,1,2014,2014:Gold,2014:10.5,2014:0.9674922601,SIN2A01,,Singapore
1228,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",tse yang lucas boo,Singapore,singapore,1,2015,2015:Gold,2015:10,2015:0.9675324675,SIN2A01,Lucas Tse Yang Boo,Singapore
1229,Xinyi Chen,"Chen, Xinyi",xinyi chen,Singapore,singapore,1,2014,2014:Gold,2014:10.5,2014:0.9674922601,SIN2A02,,Singapore
1230,Yunrui Wang,"Wang, Yunrui",yunrui wang,Singapore,singapore,1,2015,2015:Gold,2015:10,2015:0.9675324675,SIN2A03,,Singapore
1231,Ashar Johnson,"Johnson, Ashar",ashar johnson,South Africa,south africa,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,ZAF2B-P01,,South Africa
1232,Ayan Fernando,"Fernando, Ayan",ayan fernando,South Africa,south africa,1,2023,2023:Merit,2023:220,2023:0.2857142857,ZAF2B-P01,,South Africa
1233,Ayoub Salie,"Salie, Ayoub",ayoub salie,South Africa,south africa,1,2021,2021:Merit,2021:193,2021:0.3814102564,ZAF2D-P01,,South Africa
1234,Ben Maree,"Maree, Ben",ben maree,South Africa,south africa,1,2021,2021:Bronze,2021:112.5,2021:0.6394230769,ZAF2A-P03,,South Africa
1235,Conall Steenkamp,"Steenkamp, Conall",conall steenkamp,South Africa,south africa,1,2017,2017:Merit,2017:162,2017:0.4581939799,RSA2B02,,South Africa
1236,Daaruk Kumarasamy,"Kumarasamy, Daaruk",daaruk kumarasamy,South Africa,south africa,1,2023,2023:Merit,2023:157,2023:0.4902597403,ZAF2C-P02,,South Africa
1237,Daniel Schlesinger,"Schlesinger, Daniel",daniel schlesinger,South Africa,south africa,2,2016;2017,2016:Merit;2017:Merit,2016:187;2017:132,2016:0.286259542;2017:0.5585284281,RSA-SP-D28;RSA2C01,,South Africa
1238,Danielle de Moor,"Moor, Danielle de",danielle de moor,South Africa,south africa,1,2021,2021:Merit,2021:193,2021:0.3814102564,ZAF2D-P04,,South Africa
1239,Dhiya Moodley,"Moodley, Dhiya",dhiya moodley,South Africa,south africa,1,2022,2022:Merit,2022:166,2022:0.4236111111,ZAF2B-P02,,South Africa
1240,Edric Gosnell,"Gosnell, Edric",edric gosnell,South Africa,south africa,1,2023,2023:Merit,2023:220,2023:0.2857142857,ZAF2C-P01,,South Africa
1241,Emile Tredoux,"Tredoux, Emile",emile tredoux,South Africa,south africa,1,2013,2013:Merit,2013:185,2013:0.3707482993,,,South Africa
1242,Emmanuel Rassou,"Rassou, Emmanuel",emmanuel rassou,South Africa,south africa,1,2017,2017:Bronze,2017:76,2017:0.745819398,RSA2C02,,South Africa
1243,Eva Herbertson,"Herbertson, Eva",eva herbertson,South Africa,south africa,1,2021,2021:Merit,2021:193,2021:0.3814102564,ZAF2B-P02,,South Africa
1244,Faran Steenkamp,"Steenkamp, Faran",faran steenkamp,South Africa,south africa,1,2015,2015:Merit,2015:198,2015:0.3571428571,RSA2C03,,South Africa
1245,Jan Karsten,"Karsten, Jan",jan karsten,South Africa,south africa,1,2021,2021:Merit,2021:136.5,2021:0.5625,ZAF2A-P02,,South Africa
1246,Jana Rossouw,"Rossouw, Jana",jana rossouw,South Africa,south africa,1,2019,2019:Merit,2019:153.5,2019:0.3980392157,RSA2A02,,South Africa
1247,Jashil Sahdeo,"Sahdeo, Jashil",jashil sahdeo,South Africa,south africa,1,2023,2023:Merit,2023:220,2023:0.2857142857,ZAF2D-P03,,South Africa
1248,Jenna du Plessis,"Plessis, Jenna du",jenna du plessis,South Africa,south africa,1,2021,2021:Merit,2021:193,2021:0.3814102564,ZAF2E-P03,,South Africa
1249,Jessica Solomon,"Solomon, Jessica",jessica solomon,South Africa,south africa,1,2021,2021:Merit,2021:193,2021:0.3814102564,ZAF2C-P01,,South Africa
1250,Jonathan Schlesinger,"Schlesinger, Jonathan",jonathan schlesinger,South Africa,south africa,1,2019,2019:Bronze,2019:87,2019:0.6588235294,RSA2A03,,South Africa
1251,Jorgen Pettenburger,"Pettenburger, Jorgen",jorgen pettenburger,South Africa,south africa,1,2015,2015:Merit,2015:126,2015:0.5909090909,RSA2A02,,South Africa
1252,Joseph Gibbon,"Gibbon, Joseph",joseph gibbon,South Africa,south africa,1,2018,2018:Merit,2018:177.5,2018:0.4347133758,RSA2C04,,South Africa
1253,Juliette Roux,"Roux, Juliette",juliette roux,South Africa,south africa,2,2016;2017,2016:Merit;2017:Merit,2016:187;2017:162,2016:0.286259542;2017:0.4581939799,RSA-SP-C23;RSA2C04,,South Africa
1254,Justin Botes,"Botes, Justin",justin botes,South Africa,south africa,1,2015,2015:Merit,2015:198,2015:0.3571428571,RSA2B02,,South Africa
1255,Kimaya Shah-Naidoo,"Shah-Naidoo, Kimaya",kimaya shah naidoo,South Africa,south africa,1,2022,2022:Merit,2022:201.5,2022:0.3003472222,ZAF2B-P03,,South Africa
1256,Lauren Pinder,"Pinder, Lauren",lauren pinder,South Africa,south africa,1,2016,2016:Merit,2016:166,2016:0.3664122137,RSA-SP-C24,,South Africa
